"Gene","Outcome","Group","Regulation","lfc","padj","Significant"
"CD9","Succumbed","Early","None",0.16656207607814,0.783092522907252,FALSE
"RAF1","Succumbed","Early","None",0.166464840999305,0.732999598722513,FALSE
"LTF","Succumbed","Early","None",0.166019949795508,0.905120565241104,FALSE
"NR3C1","Succumbed","Early","None",-0.165280328809438,0.778940499508283,FALSE
"PLAU","Succumbed","Early","None",-0.16401942157857,0.707180311788746,FALSE
"RUNX1","Succumbed","Early","None",0.16358954360659,0.75761305430095,FALSE
"HMGB1","Succumbed","Early","None",-0.162297872152665,0.75761305430095,FALSE
"NFE2L2","Succumbed","Early","None",-0.162159294958895,0.730583018713459,FALSE
"CCR7","Succumbed","Early","None",-0.1615272907465,0.831156594857833,FALSE
"DPP4","Succumbed","Early","None",-0.160750997164982,0.778803108797379,FALSE
"IL21R","Succumbed","Early","None",-0.159494349980728,0.775274598195989,FALSE
"SMAD5","Succumbed","Early","None",-0.156493731428061,0.747556636852759,FALSE
"TP53","Succumbed","Early","None",0.153255324963263,0.749069689695427,FALSE
"SLC2A1","Succumbed","Early","None",-0.14955839479339,0.867828517415662,FALSE
"CEACAM8","Succumbed","Early","None",0.149376223363628,0.845374129986753,FALSE
"TNFRSF4","Succumbed","Early","None",-0.14798211341754,0.656898946642431,FALSE
"CTLA4","Succumbed","Early","None",-0.146928915141031,0.75761305430095,FALSE
"CFH","Succumbed","Early","None",0.145767048570407,0.742313746866331,FALSE
"IKBKE","Succumbed","Early","None",-0.145309466488157,0.752352564240128,FALSE
"MAPK8","Succumbed","Early","None",-0.143457075401714,0.783092522907252,FALSE
"SYK","Succumbed","Early","None",0.143429068934916,0.821370468966784,FALSE
"RAPGEF2","Succumbed","Early","None",-0.142725787128638,0.749712625700416,FALSE
"MAPK1","Succumbed","Early","None",-0.142390949469378,0.746612464800517,FALSE
"FOS","Succumbed","Early","None",-0.139098416504517,0.857114629238953,FALSE
"CTSC","Succumbed","Early","None",-0.136303421124776,0.806462400488839,FALSE
"GNAS","Succumbed","Early","None",-0.134862164894725,0.749712625700416,FALSE
"CCL2","Succumbed","Early","None",-0.134602739399633,0.845374129986753,FALSE
"C1QBP","Succumbed","Early","None",-0.133451690548766,0.849131482134758,FALSE
"THBS1","Succumbed","Early","None",0.131775348594799,0.876111233679436,FALSE
"CIITA","Succumbed","Early","None",0.1310786203126,0.853440373353003,FALSE
"IL18R1","Succumbed","Early","None",-0.130963513355091,0.836420576413808,FALSE
"CXCL1","Succumbed","Early","None",-0.130225873969203,0.66065773038398,FALSE
"C3AR1","Succumbed","Early","None",0.130148725069691,0.736016956144678,FALSE
"CD81","Succumbed","Early","None",-0.130082754786747,0.819816052260296,FALSE
"ATF2","Succumbed","Early","None",-0.128481276569296,0.783092522907252,FALSE
"TGFB1","Succumbed","Early","None",-0.12796484306163,0.815185019910003,FALSE
"NFIL3","Succumbed","Early","None",0.126313493820034,0.8467907936029,FALSE
"ITGA2B","Succumbed","Early","None",0.125714441164789,0.895021551433769,FALSE
"IFNB1","Succumbed","Early","None",-0.124651892312955,0.763682190264927,FALSE
"LAG3","Succumbed","Early","None",-0.122717217120655,0.786212277916341,FALSE
"XCL1","Succumbed","Early","None",-0.119732344061314,0.776760282865096,FALSE
"CFD","Succumbed","Early","None",0.119370430373683,0.8878153664147,FALSE
"LAIR1","Succumbed","Early","None",-0.119171521209983,0.890533512028148,FALSE
"ABCF1","Succumbed","Early","None",-0.118865110094239,0.855447583041839,FALSE
"CD99","Succumbed","Early","None",-0.11674290794109,0.855467169123008,FALSE
"CCL23","Succumbed","Early","None",-0.116491545280907,0.895817618818063,FALSE
"MAP4K2","Succumbed","Early","None",-0.116393900373684,0.788822063274708,FALSE
"CEACAM6","Succumbed","Early","None",0.116308047183254,0.764412992079647,FALSE
"IRGC","Succumbed","Early","None",-0.11587989453626,0.752352564240128,FALSE
"MAP4K4","Succumbed","Early","None",-0.114467192063751,0.855575596685037,FALSE
"IL27","Succumbed","Early","None",-0.113886295269885,0.732999598722513,FALSE
"CRADD","Succumbed","Early","None",-0.11223543788793,0.710730898317542,FALSE
"NUP107","Succumbed","Early","None",0.112154756436529,0.791642484662637,FALSE
"NFKBIA","Succumbed","Early","None",0.110070121528402,0.872385229633249,FALSE
"IL10RA","Succumbed","Early","None",-0.108841274677944,0.855467169123008,FALSE
"CD1D","Succumbed","Early","None",-0.106500135678402,0.869036520145825,FALSE
"CYSLTR2","Succumbed","Early","None",-0.105246179811629,0.855845068201788,FALSE
"PRKCB","Succumbed","Early","None",0.105011989973651,0.845374129986753,FALSE
"TNFSF14","Succumbed","Early","None",0.103617051994533,0.855575596685037,FALSE
"TRAF6","Succumbed","Early","None",0.103410766029496,0.845374129986753,FALSE
"CDC42","Succumbed","Early","None",-0.101662057500201,0.887051567291318,FALSE
"XCR1","Succumbed","Early","None",-0.101298408309263,0.783092522907252,FALSE
"CD1A","Succumbed","Early","None",-0.101206358184399,0.855447583041839,FALSE
"CCND3","Succumbed","Early","None",0.100595342603096,0.857114629238953,FALSE
"PLAUR","Succumbed","Early","None",-0.100325924055598,0.846022279596872,FALSE
"GNAQ","Succumbed","Early","None",0.099985770489095,0.855845068201788,FALSE
"PPBP","Succumbed","Early","None",-0.0970152522062389,0.871538838436284,FALSE
"HLA-DPB1","Succumbed","Early","None",0.0968912891996681,0.904122760665621,FALSE
"TYROBP","Succumbed","Early","None",0.0965329984341246,0.904122760665621,FALSE
"TNFSF4","Succumbed","Early","None",-0.0947431182306557,0.791984315269504,FALSE
"SLAMF1","Succumbed","Early","None",-0.0937893838134505,0.877870748438129,FALSE
"TNFRSF18","Succumbed","Early","None",-0.0922918199328526,0.75761305430095,FALSE
"RELB","Succumbed","Early","None",0.0920622500808106,0.872385229633249,FALSE
"MAF","Succumbed","Early","None",0.0912665142083293,0.88459720897588,FALSE
"RHOA","Succumbed","Early","None",-0.0910559656214893,0.818224072966966,FALSE
"CARD9","Succumbed","Early","None",0.0909824154109709,0.871538838436284,FALSE
"MAPK14","Succumbed","Early","None",0.0908851125057382,0.905120565241104,FALSE
"PSMD7","Succumbed","Early","None",-0.0908275026716057,0.876111233679436,FALSE
"IKBKG","Succumbed","Early","None",0.0893015827488304,0.867828517415662,FALSE
"PLA2G6","Succumbed","Early","None",-0.0889812174714875,0.828300823424154,FALSE
"CLEC4A","Succumbed","Early","None",0.0874474768022715,0.920456812510769,FALSE
"MAPKAPK2","Succumbed","Early","None",0.0840195327275843,0.890533512028148,FALSE
"ITGAL","Succumbed","Early","None",-0.0837094725125933,0.855467169123008,FALSE
"IL1RL1","Succumbed","Early","None",0.0836339597918814,0.857846353086346,FALSE
"CTNNB1","Succumbed","Early","None",-0.0807168215233283,0.886842172433385,FALSE
"BIRC2","Succumbed","Early","None",-0.0789456836266638,0.8878153664147,FALSE
"IL11RA","Succumbed","Early","None",-0.0781660309350327,0.867828517415662,FALSE
"APP","Succumbed","Early","None",0.0765418515985825,0.916195345784388,FALSE
"TGFBR1","Succumbed","Early","None",-0.0761909304869217,0.905120565241104,FALSE
"KLRF2","Succumbed","Early","None",-0.0758458720718531,0.857928016153288,FALSE
"JAK1","Succumbed","Early","None",-0.0745970961954381,0.869853469214994,FALSE
"MEF2D","Succumbed","Early","None",-0.0742722968809701,0.865552398590889,FALSE
"OAZ1","Succumbed","Early","None",-0.0736424369615705,0.905120565241104,FALSE
"CD14","Succumbed","Early","None",0.0730281257283121,0.92924846008952,FALSE
"CFL1","Succumbed","Early","None",-0.0724140015934314,0.884848307629057,FALSE
"IRAK3","Succumbed","Early","None",0.0723529261676052,0.925481463664493,FALSE
"F13A1","Succumbed","Early","None",-0.0722342744334181,0.929666118231463,FALSE
"ABL1","Succumbed","Early","None",0.0718018321434473,0.8467907936029,FALSE
"MAP2K1","Succumbed","Early","None",-0.0672268171687067,0.905120565241104,FALSE
"PTGS1","Succumbed","Early","None",-0.0670947938039781,0.912682576026612,FALSE
"NOTCH1","Succumbed","Early","None",-0.0663300939407732,0.915341467782404,FALSE
"C9","Succumbed","Early","None",-0.0656412904594195,0.946669127919295,FALSE
"CCR3","Succumbed","Early","None",-0.0634743809084677,0.935775241305361,FALSE
"MAX","Succumbed","Early","None",0.0633504006269767,0.905120565241104,FALSE
"TRAF3","Succumbed","Early","None",-0.0628886161539839,0.925481463664493,FALSE
"BAD","Succumbed","Early","None",-0.0622933453469479,0.852400499227957,FALSE
"GP1BB","Succumbed","Early","None",-0.0602888934291244,0.957141643521878,FALSE
"NFKB1","Succumbed","Early","None",-0.0574070626588767,0.929666118231463,FALSE
"ICAM4","Succumbed","Early","None",0.0570787206244638,0.958018083037942,FALSE
"TYK2","Succumbed","Early","None",-0.0560950313942978,0.905120565241104,FALSE
"TNFSF12","Succumbed","Early","None",-0.0559865051497441,0.925481463664493,FALSE
"ITLN1","Succumbed","Early","None",-0.0545053964364106,0.933921801380511,FALSE
"PECAM1","Succumbed","Early","None",-0.0540368832237164,0.931847141415122,FALSE
"SMPD3","Succumbed","Early","None",-0.0539124288654742,0.893250211149906,FALSE
"HLA-DMA","Succumbed","Early","None",0.053876186323123,0.935775241305361,FALSE
"TRIM39","Succumbed","Early","None",-0.0533314421841542,0.935775241305361,FALSE
"ZEB1","Succumbed","Early","None",0.0528454802550238,0.925481463664493,FALSE
"PDGFB","Succumbed","Early","None",0.0518480464891189,0.962589531388288,FALSE
"CD74","Succumbed","Early","None",-0.0509721193033776,0.929666118231463,FALSE
"KEAP1","Succumbed","Early","None",-0.0498956303800311,0.893250211149906,FALSE
"IRAK2","Succumbed","Early","None",0.0494449627102478,0.92924846008952,FALSE
"POLR2A","Succumbed","Early","None",-0.0440362764612008,0.935775241305361,FALSE
"CASP8","Succumbed","Early","None",0.0437226717864316,0.922152171756304,FALSE
"IRAK1","Succumbed","Early","None",0.0405176019411861,0.950082877404615,FALSE
"ITGA6","Succumbed","Early","None",-0.0400158321482573,0.929666118231463,FALSE
"NFKBIZ","Succumbed","Early","None",0.039335087048908,0.957141643521878,FALSE
"PTGER2","Succumbed","Early","None",-0.0360570231209731,0.925481463664493,FALSE
"IL16","Succumbed","Early","None",-0.0347003658392691,0.950082877404615,FALSE
"CXCL5","Succumbed","Early","None",-0.0342147936834145,0.929666118231463,FALSE
"CHUK","Succumbed","Early","None",-0.033488582792577,0.968408373582498,FALSE
"ICAM2","Succumbed","Early","None",0.0331637090219559,0.948068739863916,FALSE
"CD86","Succumbed","Early","None",-0.0317349752877334,0.974168780059651,FALSE
"HLA-DPA1","Succumbed","Early","None",-0.0283421541531457,0.975970744787808,FALSE
"TFRC","Succumbed","Early","None",-0.0276484340848917,0.978677205078948,FALSE
"CREB1","Succumbed","Early","None",-0.0263872535448879,0.974168780059651,FALSE
"CCR4","Succumbed","Early","None",-0.0256111939283343,0.978677205078948,FALSE
"IL5RA","Succumbed","Early","None",-0.0252699704552999,0.964288758325313,FALSE
"RAC1","Succumbed","Early","None",0.0226811728618674,0.978368968940606,FALSE
"FLT3LG","Succumbed","Early","None",-0.0222069735824793,0.976452772965669,FALSE
"TRAF2","Succumbed","Early","None",-0.0216180525220615,0.975454986164723,FALSE
"CD4","Succumbed","Early","None",0.0204486199630205,0.978677205078948,FALSE
"FCER1A","Succumbed","Early","None",0.0198920340795707,0.98676168578195,FALSE
"PSMB5","Succumbed","Early","None",-0.0196890177304816,0.978641938597009,FALSE
"ATG10","Succumbed","Early","None",-0.0174391085407617,0.978677205078948,FALSE
"POU2F2","Succumbed","Early","None",0.0173512036523773,0.987801178000928,FALSE
"STAT6","Succumbed","Early","None",0.0165678254430013,0.978677205078948,FALSE
"DAXX","Succumbed","Early","None",0.0152833895960454,0.981464007214622,FALSE
"CCL7","Succumbed","Early","None",0.0130520789116924,0.985798733749856,FALSE
"MAP3K5","Succumbed","Early","None",-0.0124269465906455,0.987801178000928,FALSE
"PTGER4","Succumbed","Early","None",-0.0119487755763039,0.988936070666123,FALSE
"CYSLTR1","Succumbed","Early","None",-0.0118214069920519,0.988936070666123,FALSE
"CD83","Succumbed","Early","None",0.0117199908832566,0.989395921175508,FALSE
"IL29","Succumbed","Early","None",-0.0115505966529561,0.988936070666123,FALSE
"HLA-DMB","Succumbed","Early","None",-0.0112411733248212,0.988936070666123,FALSE
"GATA3","Succumbed","Early","None",-0.0108398512593535,0.98676168578195,FALSE
"GNB1","Succumbed","Early","None",0.0106767675126438,0.988936070666123,FALSE
"BCL2L1","Succumbed","Early","None",0.010064289742207,0.99051795455395,FALSE
"PTGS2","Succumbed","Early","None",-0.00920666488844368,0.991203768049993,FALSE
"PLCB1","Succumbed","Early","None",0.00821259350763093,0.988936070666123,FALSE
"CEACAM3","Succumbed","Early","None",0.0075417510987732,0.988936070666123,FALSE
"NFATC1","Succumbed","Early","None",-0.00748394312499645,0.990359932514564,FALSE
"PTPRC","Succumbed","Early","None",0.00479479214328649,0.990359932514564,FALSE
"SDHA","Succumbed","Early","None",-0.00471698389879549,0.993719844596466,FALSE
"TGFBR2","Succumbed","Early","None",-0.00402466506689514,0.993819277498472,FALSE
"MAP3K7","Succumbed","Early","None",-0.0023649808843027,0.994429763014405,FALSE
"SHC1","Succumbed","Early","None",-0.00148025970753451,0.996470045880209,FALSE
"IRAK4","Succumbed","Early","None",-0.000100245594536474,0.999787348411518,FALSE
"IFIT2","Succumbed","Middle","Up",6.6415122862495,2.42301926904838e-23,TRUE
"OAS1","Succumbed","Middle","Up",6.38772572879288,6.69545357210956e-21,TRUE
"IFI44","Succumbed","Middle","Up",5.9628051901472,8.7202631234617e-24,TRUE
"MX1","Succumbed","Middle","Up",5.76291134084133,8.21579513648251e-29,TRUE
"IFIT3","Succumbed","Middle","Up",5.60675746613048,4.64504894449104e-20,TRUE
"OASL","Succumbed","Middle","Up",5.09219470838635,2.56015848410815e-27,TRUE
"CXCL10","Succumbed","Middle","Up",4.97997087667502,1.4334025508494e-16,TRUE
"OAS2","Succumbed","Middle","Up",4.85180859546356,1.93279408088762e-26,TRUE
"IL1RN","Succumbed","Middle","Up",4.75683956102201,1.41256222070543e-21,TRUE
"TNFAIP6","Succumbed","Middle","Up",4.69556055603605,3.67747724866312e-22,TRUE
"GBP1","Succumbed","Middle","Up",4.54837734447061,1.12131472669064e-18,TRUE
"IFIT1","Succumbed","Middle","Up",4.28272891532399,5.65276058790906e-19,TRUE
"IRF7","Succumbed","Middle","Up",4.22045986022975,2.03542230544028e-19,TRUE
"MX2","Succumbed","Middle","Up",4.01030386671167,3.04417230093955e-19,TRUE
"SOCS1","Succumbed","Middle","Up",3.98019571385368,1.80647268186718e-20,TRUE
"DDX58","Succumbed","Middle","Up",3.94082866795781,2.90455207395538e-20,TRUE
"S100A8","Succumbed","Middle","Up",3.94021416618188,1.64759889706514e-14,TRUE
"SERPING1","Succumbed","Middle","Up",3.91174332952538,1.49722336323856e-21,TRUE
"IL18RAP","Succumbed","Middle","Up",3.8643664651373,2.78514974016115e-20,TRUE
"TLR3","Succumbed","Middle","Up",3.83147463053681,5.48872037458081e-20,TRUE
"OAS3","Succumbed","Middle","Up",3.77225854115857,9.2865829625881e-25,TRUE
"S100A9","Succumbed","Middle","Up",3.75590286841809,6.4520559449676e-14,TRUE
"SOCS3","Succumbed","Middle","Up",3.64442812814406,7.05094938042216e-15,TRUE
"CCL23","Succumbed","Middle","Up",3.42577524688805,3.84617086088718e-07,TRUE
"IFIH1","Succumbed","Middle","Up",3.39121995634662,1.42932046401799e-18,TRUE
"MR1","Succumbed","Middle","Up",3.19989589440287,3.67747724866312e-22,TRUE
"FPR2","Succumbed","Middle","Up",3.1732847816447,6.4377188057608e-14,TRUE
"IDO1","Succumbed","Middle","Up",3.15593971550358,7.16752671727261e-15,TRUE
"SIGLEC1","Succumbed","Middle","Up",3.05929891696495,4.12214475633422e-12,TRUE
"CD274","Succumbed","Middle","Up",3.03141843400072,1.67590245906084e-16,TRUE
"IFI35","Succumbed","Middle","Up",2.89919757226022,8.56451423384375e-17,TRUE
"CD1C","Succumbed","Middle","Down",-2.89858318724608,5.93233611509729e-08,TRUE
"EIF2AK2","Succumbed","Middle","Up",2.8960119257643,9.86486758012191e-17,TRUE
"TNFSF10","Succumbed","Middle","Up",2.89253755124671,2.71403368823103e-13,TRUE
"TNFSF13B","Succumbed","Middle","Up",2.85591253423545,1.97026102988209e-13,TRUE
"DEFB1","Succumbed","Middle","Up",2.8407071348785,8.53277547695615e-07,TRUE
"STAT2","Succumbed","Middle","Up",2.8333016336513,5.01421800520758e-11,TRUE
"TWIST2","Succumbed","Middle","Up",2.71397993013111,3.73969280457278e-15,TRUE
"CCL3","Succumbed","Middle","Up",2.70449543279495,3.8374640072446e-07,TRUE
"ARG2","Succumbed","Middle","Up",2.51250861402157,1.70885649755491e-10,TRUE
"ALOX5","Succumbed","Middle","Up",2.46438675551514,9.34113701760846e-12,TRUE
"C2","Succumbed","Middle","Up",2.43412916908056,3.66418421511232e-13,TRUE
"CISH","Succumbed","Middle","Up",2.36451853882668,1.08836801419772e-15,TRUE
"LY96","Succumbed","Middle","Up",2.36029139446276,8.08667683809852e-09,TRUE
"HLA-DOB","Succumbed","Middle","Down",-2.35703610154892,6.01818509453132e-10,TRUE
"LILRA3","Succumbed","Middle","Up",2.34907378512568,3.1746987663885e-07,TRUE
"ISG20","Succumbed","Middle","Up",2.34781491201971,1.14053955703718e-11,TRUE
"PML","Succumbed","Middle","Up",2.32074249168652,1.64759889706514e-14,TRUE
"STAT1","Succumbed","Middle","Up",2.3136190657348,9.84015091626314e-10,TRUE
"CSF3R","Succumbed","Middle","Up",2.31002900463129,1.28940069301839e-08,TRUE
"KCNJ2","Succumbed","Middle","Up",2.2797036208796,2.62094684286721e-08,TRUE
